model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.9287506937980652
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.916584849357605
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.9247681558132171
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.931151133775711
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.9322968006134034
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.9138570845127105
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.9226405024528503
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.926241147518158
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.9287506937980652
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.9183851718902588
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.9241134941577911
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.9286415874958038
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.925531929731369
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.91292964220047
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.9257501542568207
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.9265684843063354
SelfGCon,CS,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.9270049214363099
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.9164211809635162
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.9228587210178375
SelfGCon,CS,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.9258592605590821
SelfGCon,CS,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.9273322522640228
SelfGCon,CS,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.9050191044807434
