model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.2,False,0.9551464200019837
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.3,False,0.957523912191391
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.3,False,0.9560742139816284
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.3,False,0.9561611890792847
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.9559582471847534
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.9559292554855346
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.9572339713573456
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.9547115087509155
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.9555523276329041
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.9552623808383942
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.0,False,0.9559872448444366
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.0,False,0.9561322033405304
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.0,False,0.9525369703769684
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.1,False,0.9569730341434479
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.1,False,0.955610316991806
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.1,False,0.9561322093009949
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.2,False,0.9558132648468017
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.2,False,0.9559872388839722
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.2,False,0.9558712542057037
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.3,False,0.9559002459049225
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.3,False,0.9552333891391754
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.3,False,0.9558712601661682
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.9561322093009949
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.956509119272232
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.9562191903591156
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.9549434542655945
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.9556682884693146
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.95723397731781
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.0,False,0.9578138589859009
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.0,False,0.9571469962596894
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.0,False,0.95343576669693
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.1,False,0.9554363489151001
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.1,False,0.9567990601062775
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.1,False,0.9537257134914399
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.2,False,0.9578138530254364
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.2,False,0.9570600152015686
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.2,False,0.957291966676712
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.9547694981098175
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.9579298257827759
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.9564511358737946
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.9555233359336853
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.9556393146514892
CLGR,Physics,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.9542186081409454
CLGR,Physics,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.9552334070205688
CLGR,Physics,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.9568280577659607
