model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,feat_mask_rate,edge_drop_rate,mlp_use,val_acc
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.0,0.5,False,0.5886000216007232
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.7258000373840332
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.7164000272750854
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.1,0.5,False,0.6962000370025635
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.7306000411510467
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.7312000393867493
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.2,0.5,False,0.7170000314712525
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.7304000437259675
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.7288000404834747
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.3,0.5,False,0.7286000430583954
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.721800035238266
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.7338000357151031
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.4,0.5,False,0.7346000432968139
CLGR,CiteSeer,20,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.7218000411987304
CLGR,CiteSeer,50,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.7306000471115113
CLGR,CiteSeer,100,1,0.5,0.001,1e-05,0.01,0.0001,512,0.5,0.5,False,0.7326000392436981
