model,dataset,num of neg samples,accuracy
CLGR,Photo,2048,0.33316993713378906
CLGR,Photo,2048,0.4498366117477417
CLGR,Photo,2048,0.4364379346370697
CLGR,Photo,2048,0.4251634180545807
CLGR,Photo,2048,0.460947722196579
CLGR,Photo,2048,0.4398692846298218
CLGR,Photo,2048,0.39722222089767456
CLGR,Photo,2048,0.2617647051811218
CLGR,Photo,2048,0.45947712659835815
CLGR,Photo,2048,0.37565359473228455
