model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.1,0.937443196773529
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.1,0.9385342995325724
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.1,0.9318057894706726
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.3,0.2,0.9303509791692098
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.2,0.9292598764101664
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.2,0.928168773651123
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.2,0.9372613430023193
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.3,0.3,0.937443196773529
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.3,0.9399891098340353
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.3,0.9363520940144857
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.3,0.942898710568746
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.3,0.4,0.9390798409779867
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.4,0.9390798608462015
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.4,0.9368976155916849
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.4,0.9318057894706726
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.3,0.5,0.9416257739067078
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.3,0.5,0.9385342995325724
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.3,0.5,0.9403528173764547
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.3,0.5,0.9368976354598999
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.4,0.0,0.8268776337305704
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.0,0.807965099811554
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.0,0.8399709264437357
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.0,0.835242768128713
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.4,0.1,0.9332605997721354
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.1,0.9354428251584371
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.1,0.9294417500495911
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.1,0.9358065327008566
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.4,0.2,0.9365339477856954
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.2,0.9385342995325724
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.2,0.9430805842081705
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.2,0.930896520614624
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.4,0.3,0.9354428251584371
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,1e-05,0.0001,0.4,0.3,0.9387161334355673
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,0.0,0.0001,0.4,0.3,0.937443196773529
GRACE,CS,nonlinear-hid,1000,256,0.0005,0.01,1e-05,0.0001,0.4,0.3,0.9378068844477335
GRACE,CS,nonlinear-hid,1000,256,0.001,0.01,0.0,0.0001,0.4,0.4,0.940170963605245
