model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.2,0.9334424535433451
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.2,0.9367157618204752
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.2,0.9372613430023193
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.5,0.3,0.9347154299418131
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.3,0.9368976354598999
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.3,0.940170963605245
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.3,0.9396254221598307
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.5,0.4,0.9398072560628256
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.4,0.9345335761706034
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.4,0.942171315352122
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.4,0.9352609713872274
GRACE,CS,nonlinear,1000,256,0.001,0.01,0.0,0.0001,0.5,0.5,0.9347154299418131
GRACE,CS,nonlinear,1000,256,0.001,0.01,1e-05,0.0001,0.5,0.5,0.9378068844477335
GRACE,CS,nonlinear,1000,256,0.0005,0.01,0.0,0.0001,0.5,0.5,0.9316239555676779
GRACE,CS,nonlinear,1000,256,0.0005,0.01,1e-05,0.0001,0.5,0.5,0.9408983588218689
