model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.5,0.1,0.8799999753634135
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.5,0.1,0.8819393714269003
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.5,0.1,0.8722424109776815
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.5,0.1,0.8758787512779236
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.5,0.2,0.8756363391876221
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.5,0.2,0.8666666547457377
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.5,0.2,0.8824242353439331
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.5,0.2,0.8829090793927511
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.5,0.3,0.8666666547457377
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.5,0.3,0.8656969467798868
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.5,0.3,0.8785454233487447
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.5,0.3,0.8816969593365988
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.5,0.4,0.8506666421890259
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.5,0.4,0.8569696545600891
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.5,0.4,0.8627878427505493
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.5,0.4,0.8727272351582845
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0,0.0001,0.5,0.5,0.8397575616836548
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,1e-05,0.0001,0.5,0.5,0.8288484613100687
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0,0.0001,0.5,0.5,0.8630302747090658
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,1e-05,0.0001,0.5,0.5,0.8591515024503072
