model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.5,0.9202614426612854
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.5,0.9089324673016866
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.5,0.9342047969500223
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.5,0.9206971724828085
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.0,0.9163398742675781
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.0,0.9302832285563151
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.0,0.9346405267715454
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.0,0.9389978249867758
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.1,0.9241830110549927
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.1,0.9342047969500223
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.1,0.9276688496271769
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.1,0.928976039091746
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.2,0.9193899830182394
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.2,0.9233115514119467
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.2,0.9298474987347921
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.2,0.9237472812334696
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.3,0.9241830110549927
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.3,0.9250544706980387
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.3,0.9206971724828085
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.3,0.9224400917689005
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.4,0.9272331198056539
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.4,0.9193899830182394
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.4,0.9254902005195618
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.4,0.9259259303410848
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.5,0.928976039091746
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.5,0.9246187408765157
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.5,0.9193899830182394
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.5,0.9119825760523478
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.0,0.9302832285563151
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.0,0.9259259303410848
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.0,0.9363834460576376
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.0,0.9337690671284994
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.1,0.9193899830182394
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.1,0.9355119864145914
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.1,0.9350762565930685
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.1,0.9407407442728678
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.2,0.9228758215904236
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.2,0.9272331198056539
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.2,0.9250544706980387
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.2,0.9311546881993612
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.3,0.9254902005195618
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.3,0.9259259303410848
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.3,0.9281045794487
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.3,0.9307189583778381
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.4,0.9346405267715454
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.4,0.9211329023043314
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.4,0.9324618776639303
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.4,0.9198257128397623
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.4,0.5,0.9220043619473776
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.4,0.5,0.9211329023043314
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.4,0.5,0.9246187408765157
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.4,0.5,0.9328976074854533
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.0,0.9163398742675781
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.0,0.9254902005195618
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.0,0.9350762565930685
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.0,0.9302832285563151
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.1,0.9403050144513448
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.1,0.9233115514119467
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.1,0.9355119864145914
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.1,0.9276688496271769
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.2,0.9189542531967163
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.2,0.9250544706980387
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.2,0.9342047969500223
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.2,0.9167756040891012
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.3,0.9237472812334696
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.3,0.9154684146245321
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.3,0.9333333373069763
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.3,0.9228758215904236
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.4,0.9215686321258545
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.4,0.9233115514119467
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.4,0.9198257128397623
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.4,0.9267973899841309
GRACE,Photo,linear,2000,256,0.01,0.01,0.0,0.0001,0.5,0.5,0.9206971724828085
GRACE,Photo,linear,2000,256,0.01,0.01,1e-05,0.0001,0.5,0.5,0.9224400917689005
GRACE,Photo,linear,2000,256,0.001,0.01,0.0,0.0001,0.5,0.5,0.9180827935536703
GRACE,Photo,linear,2000,256,0.001,0.01,1e-05,0.0001,0.5,0.5,0.9263616601626078
