model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8792726993560791
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8596363464991251
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8763636151949564
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8589090704917908
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.2,0.8703029950459799
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.2,0.871515134970347
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.2,0.8603636026382446
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.2,0.8724848429361979
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.2,0.8783030112584432
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.2,0.864727258682251
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.2,0.868363618850708
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.2,0.8690908749898275
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.2,0.8843636314074198
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.3,0.8656969467798868
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.3,0.8686060309410095
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.3,0.865212102731069
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.3,0.8824242154757181
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.3,0.8513939181963602
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.3,0.8606060345967611
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.3,0.842424233754476
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.3,0.8780605792999268
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.3,0.8506666421890259
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.3,0.8749090830485026
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.3,0.872484823067983
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.3,0.8787878354390463
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.3,0.871515134970347
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.3,0.8639999826749166
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.3,0.864727238814036
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.3,0.8816969593365988
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.4,0.8356363375981649
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.4,0.8373333215713501
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.4,0.8307878573735555
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.4,0.883393923441569
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.4,0.8385454416275024
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.4,0.8339393734931946
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.4,0.831030269463857
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.4,0.8736969629923502
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8664242227872213
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8559999664624532
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8661817908287048
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8836363355318705
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8736969431241354
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8700605630874634
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8538181583086649
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.4,0.8705454270044962
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8295757373174032
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8254545331001282
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.5,0.823757549126943
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8773333231608073
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8024242321650187
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8213333090146383
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8261817892392477
GRACE,Computers,standard,1500,128,0.01,0.01,0.0001,0.2,0.5,0.8846060236295065
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8479999701182047
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8635151386260986
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8518787423769633
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8623029987017313
GRACE,Computers,nonlinear-hid,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8630302945772806
GRACE,Computers,nonlinear,1500,128,0.001,0.01,0.0001,0.2,0.5,0.865212102731069
GRACE,Computers,linear,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8501817981402079
GRACE,Computers,standard,1500,128,0.001,0.01,0.0001,0.2,0.5,0.8717575470606486
GRACE,Computers,nonlinear-hid,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8826666673024496
GRACE,Computers,nonlinear,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8836363355318705
GRACE,Computers,linear,1500,128,0.01,0.01,0.0001,0.3,0.1,0.8770908713340759
