model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.2,0.5,0.9159041444460551
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.2,0.5,0.915032684803009
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.2,0.5,0.9076252778371176
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.2,0.5,0.9259259303410848
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9259259303410848
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9220043619473776
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9267973899841309
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9224400917689005
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9307189583778381
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9237472812334696
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9237472812334696
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.2,0.5,0.9355119864145914
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.3,0.1,0.9241830110549927
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.3,0.1,0.8910675446192423
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.3,0.1,0.9302832285563151
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.3,0.1,0.9172113339106241
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.3,0.1,0.8962963024775187
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.3,0.1,0.8928104639053345
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.3,0.1,0.9102396567662557
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.3,0.1,0.9093681971232096
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9376906355222067
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9272331198056539
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9302832285563151
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9237472812334696
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9176470637321472
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9220043619473776
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9220043619473776
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.3,0.1,0.9272331198056539
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.3,0.1,0.928540309270223
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.3,0.1,0.929411768913269
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.3,0.1,0.9342047969500223
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.3,0.1,0.9350762565930685
GRACE,Photo,nonlinear-hid,2000,256,0.001,0.01,0.0001,0.3,0.1,0.9385620951652527
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0001,0.3,0.1,0.9237472812334696
GRACE,Photo,linear,2000,256,0.001,0.01,0.0001,0.3,0.1,0.9250544706980387
GRACE,Photo,standard,2000,256,0.001,0.01,0.0001,0.3,0.1,0.9307189583778381
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.3,0.2,0.7969499031702677
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.3,0.2,0.871023972829183
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.3,0.2,0.9246187408765157
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.3,0.2,0.9215686321258545
GRACE,Photo,nonlinear-hid,2000,256,0.1,0.01,0.0001,0.3,0.2,0.4117647111415863
GRACE,Photo,nonlinear,2000,256,0.1,0.01,0.0001,0.3,0.2,0.8976034919420878
GRACE,Photo,linear,2000,256,0.1,0.01,0.0001,0.3,0.2,0.9080610076586405
GRACE,Photo,standard,2000,256,0.1,0.01,0.0001,0.3,0.2,0.9259259303410848
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9198257128397623
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9324618776639303
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9119825760523478
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9202614426612854
GRACE,Photo,nonlinear-hid,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9180827935536703
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9267973899841309
GRACE,Photo,linear,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9307189583778381
GRACE,Photo,standard,2000,256,0.01,0.01,0.0001,0.3,0.2,0.9398692846298218
