model,dataset,projection,epochs,channels,lr1,lr2,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.4,0.3,0.8206667105356852
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.4,0.3,0.8166667024294535
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.4,0.4,0.7960000236829122
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.4,0.4,0.8166667222976685
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.4,0.4,0.8060000340143839
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.4,0.5,0.7953333655993143
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.4,0.5,0.812000036239624
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.4,0.5,0.8066667119661967
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.5,0.0,0.7820000449816386
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.5,0.0,0.7773333787918091
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.5,0.0,0.7900000413258871
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.5,0.1,0.8066666920979818
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.5,0.1,0.8106667002042135
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.5,0.1,0.8093333840370178
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.5,0.2,0.8106667002042135
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.5,0.2,0.8140000303586324
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.5,0.2,0.8193333943684896
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.5,0.3,0.8086667060852051
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.5,0.3,0.8193333745002747
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.5,0.3,0.815333366394043
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.5,0.4,0.8093333641688029
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.5,0.4,0.8133333722750345
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.5,0.4,0.8166667024294535
GRACE,Cora,nonlinear-hid,400,256,0.0005,0.01,0.0001,0.5,0.5,0.7880000472068787
GRACE,Cora,nonlinear,400,256,0.0005,0.01,0.0001,0.5,0.5,0.8073333700497946
GRACE,Cora,linear,400,256,0.0005,0.01,0.0001,0.5,0.5,0.8033333818117777
