model,dataset,projection,epochs,channels,lr1,lr2,wd1,wd2,edge_drop_rate,feat_mask_rate,val_acc
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.3,0.9324618776639303
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.4,0.9298474987347921
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.4,0.9324618776639303
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.4,0.9307189583778381
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.4,0.9315904180208842
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.2,0.5,0.9189542531967163
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.2,0.5,0.9198257128397623
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.2,0.5,0.9233115514119467
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.2,0.5,0.9246187408765157
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.0,0.9137254953384399
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.0,0.9224400917689005
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.0,0.9359477162361145
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.0,0.9333333373069763
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.1,0.9276688496271769
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.1,0.9254902005195618
GRACE,Photo,nonlinear,2000,256,0.001,0.01,0.0,0.0001,0.3,0.1,0.928976039091746
GRACE,Photo,nonlinear,2000,256,0.001,0.01,1e-05,0.0001,0.3,0.1,0.9237472812334696
GRACE,Photo,nonlinear,2000,256,0.01,0.01,0.0,0.0001,0.3,0.2,0.9198257128397623
GRACE,Photo,nonlinear,2000,256,0.01,0.01,1e-05,0.0001,0.3,0.2,0.9163398742675781
