model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.8333817958831787
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.8552727103233337
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.8794908940792083
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.8827636122703553
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.8231999814510346
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.84210906624794
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.8783999741077423
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.8786181569099426
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.8295999825000763
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.8413818001747131
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.8753454387187958
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.8807999849319458
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.8187636196613312
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.8401454269886017
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.8805090725421906
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.8788363397121429
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.8280726969242096
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.8456727027893066
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.8770908892154694
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.8797090709209442
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.818399977684021
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.8386181712150573
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.872727245092392
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.8797090590000153
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.8274181604385376
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.8380363404750824
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.8733818054199218
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.877599972486496
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.8086545169353485
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.8391272544860839
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.8731636166572571
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.8758545219898224
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.01,256,0.5,0.0,False,0.8106181740760803
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.01,256,0.5,0.0,False,0.8477090716361999
SelfGCon,Computers,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.8822545230388641
SelfGCon,Computers,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.0,False,0.8911272525787354
