model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.9291503310203553
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.9264052331447601
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.9066666722297668
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.9139869332313537
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.9241830110549927
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.9290196120738983
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.9095424890518189
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.9121568679809571
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.9190849721431732
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.9273202657699585
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.906405234336853
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.916470593214035
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.9298039257526398
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.9265359520912171
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.8698039293289185
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.8520261526107789
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.9260130763053894
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.9200000047683716
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.8478431463241577
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.847450989484787
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.9227451026439667
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.9198692858219146
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.9126797437667846
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.9220915079116822
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.9265359520912171
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.9385620951652527
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.9147712469100953
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.9237908542156219
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.9283660173416137
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.9363398730754853
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.9155555605888367
